,Unnamed: 0,cid,text,time,author,channel,votes,photo,heart,time_parsed,label
852,96,UgxxO6SNwDizAJfsowd4AaABAg,Cong tv wala kaba balak hanapin mga first subcrabers mo?,6 days ago,CHEF JB Arehart,UCwh4af3iCSjZqZ-P_YO2Ukg,0,https://yt3.ggpht.com/ECo7JDOMLxBfCFeitbT1M1yaIP3ufQQTpME67kPkdWfL1nkcekggxbt1hjvOmpcpyLKdC-pFlg=s176-c-k-c0x00ffffff-no-rj,False,1660154927.703488,others
853,97,Ugymrc7b0jq7BL-S5R94AaABAg,🥹🥹🥹🤍🤍🤍🤍🤍🤍 im forever ur fan!!!!! Congrats!!! 10M!!!!,8 days ago (edited),Den,UC-A-jhqWjNXah4mZId-3F4w,0,https://yt3.ggpht.com/vH4qbPguZc1pi2ON6WAQP3l-kEJiLu7V6R0O4Yd5_nSFldgN1AkYtz1BOHU8OUdJDx5ymNyI488=s176-c-k-c0x00ffffff-no-rj,False,1659982127.70749,compliment
854,98,Ugyi_aDzAdp6RM-bz2R4AaABAg,"It's been a long journey Cong, salamaat! Congrats!",11 days ago,Frd Chckn pls,UCFahxakkzKF_b511aEP_dsQ,0,https://yt3.ggpht.com/rBM1-tpa8O_oTQTR3D2BIQ4AeDg9aW6w2MLiAu3kUc8lj4Mwc70Z3Q7cVurj9XaQpXuLmcDEYw=s176-c-k-c0x00ffffff-no-rj,False,1659722927.711489,compliment
855,99,UgykK6xTpvYjLAgGOO54AaABAg,Right now gusto ko nalang mamatay sa responsibilidad 💀,12 days ago,bodied,UC5OMyg3n1sEah2xuPWJ3WDg,0,https://yt3.ggpht.com/ytc/AMLnZu_R6wHHOXdVogHN8hThxTzH3QbNzKSMjAoBBvaLJA=s176-c-k-c0x00ffffff-no-rj,False,1659636527.715489,others
856,100,UgwJ-liGgW8mO2Cy6lR4AaABAg,LOVE YOU CONGGG,2 weeks ago,Vince Cuevas,UCj4EXzvIVzQRH3LZdWsMCEw,0,https://yt3.ggpht.com/ytc/AMLnZu-2gLD8jiF34lr_RG-pYMTwaVM67xAtCZ2rpmR9DQ=s176-c-k-c0x00ffffff-no-rj,False,1659463727.719491,compliment
857,101,UgwmuNMiH-goTy-jLS14AaABAg,https://youtu.be/_rJvfl7ZQlE,2 weeks ago,Francisco Iii Barroga,UCJpOs_xGlO7K7H3fzQ0g2Ag,0,https://yt3.ggpht.com/ytc/AMLnZu9oGz3Q66g4zXb_oK7HZAaCFuce8AgHQEOKLNQEAg=s176-c-k-c0x00ffffff-no-rj,False,1659463727.72349,others
858,102,UgyGd5o8CinH3Fw1nhV4AaABAg,Yan and maganda. Mag invest sa lupa at magkatoon ng sariling bahay.,2 weeks ago,Googley Eyes,UCLks_mSaUgdZk3u8-dzL-6A,0,https://yt3.ggpht.com/ytc/AMLnZu_Oj8miYAOTcfjDutwYYLUocbRA3motjrtcrVj53g=s176-c-k-c0x00ffffff-no-rj,False,1659463727.727491,others
859,103,Ugyi_1CiblDjUae5wed4AaABAg,"nakaka proud maging fan mo❤️😭
CONGRAAAAATSSSS ❤️❤️❤️",2 weeks ago,Melanie Llesis,UCN20uNhK6QE5RIBqMmDzy8A,0,https://yt3.ggpht.com/ytc/AMLnZu8eeoZvThQlyPvizj6qbLmm2vVuLRh8WOIssnjT=s176-c-k-c0x00ffffff-no-rj,False,1659463727.727491,compliment
860,104,Ugz3WyWGYy7lPmnO2t14AaABAg,Boss Cong nasan na si Wilson?,3 weeks ago,Ambok Lamigo,UC0NI_1WM5B9WbrthWHfRy_g,0,https://yt3.ggpht.com/-NlWZL0nlU1leiZn352pjZG6_ns02CY-4O5led6ggd_5jIdwkpPcHRWQfoSFM7IkcDq-xrEYJw=s176-c-k-c0x00ffffff-no-rj,False,1658858927.731492,question
861,105,UgyI-njdEqgCPEwd-Kd4AaABAg,Patuloy ka lng idol Cong,3 weeks ago,Bitol Arayan,UCKGM-knkYdRQ01D-11K-pbw,0,https://yt3.ggpht.com/1Sq2TDTRHAOt0IGMpd1etNK8t6h_mPREIulAfyZHIouTgPF5ch_AX2zNpM24Mnkqr_qD6K0X900=s176-c-k-c0x00ffffff-no-rj,False,1658858927.735488,suggestion
862,106,UgxbuDLp1YHULPxMWQd4AaABAg,"Sana sa Rizal prov 🙏🙏 para madali makapadala ng gifts sa team Payaman at kay Kidlat, Mavi, at Waldo hihi",3 weeks ago,CHRiSDRe,UCPH1JGV1bSYP9D9Iop8dmfw,0,https://yt3.ggpht.com/ytc/AMLnZu9WqjLasXIU7td5MTu0DC8GnUXnUQ6aXYSg_vf2pQ=s176-c-k-c0x00ffffff-no-rj,False,1658858928.164565,others
863,107,Ugww3E0FoIZxDu3qrEp4AaABAg,"Wag kang papigil,wag kang magduda diyos ang iyong kalasag,patnubay nasayo na ang gawa~",3 weeks ago,Junaliza Manaois,UC_kc18VMjAOu5Xf1CqkSSxA,0,https://yt3.ggpht.com/ytc/AMLnZu-rfm5QTGD-FpBDNZJAQedzken0Gt-6rsPNNw=s176-c-k-c0x00ffffff-no-rj,False,1658858928.170283,others
864,108,UgxlVE-fM2akZHzaXR14AaABAg,6:12 pogi,3 weeks ago (edited),Irvin Isip,UC16gJUIospWtr37ZOzd7x5A,0,https://yt3.ggpht.com/ytc/AMLnZu_5iS4IDXl6tS3QV6aou8V-sVwWwh_K3TjC0CZhOQ=s176-c-k-c0x00ffffff-no-rj,False,1658858928.171539,others
865,109,Ugxko3oq3wnxVooLDuR4AaABAg,"Congratulations boss CONG TV..isa kang alamat na wlang libro hahaha🤣🤣🍻🍻
Happy 10m subscriber..boss cong",3 weeks ago,Mark Anthony Naag,UCS8RdoWxedAtiOC6bkATAmA,0,https://yt3.ggpht.com/ytc/AMLnZu_NTy_7RGVM7UpaXihIb1qko7rSE0lr7KA_qTp-TVgo2RcwPwX_uTWd3vdfCHeL=s176-c-k-c0x00ffffff-no-rj,False,1658858928.171539,compliment
866,110,Ugze3C4AppJVaM9A-fl4AaABAg,Nakka inspired naman 🥹🥹🥹,3 weeks ago,Ate Angge labable,UC7IfLzRsaY9JTGqD03YCTQg,0,https://yt3.ggpht.com/ytc/AMLnZu_4s9FC_DFgo-kPpPnf1kQpgyA8CrJjQAiMjw1IeQ=s176-c-k-c0x00ffffff-no-rj,False,1658858928.175581,compliment
867,111,Ugyqm3L5AnRyurV_4wx4AaABAg,🤗🤍,3 weeks ago,Sheena Mantua,UCJD016jbWuM05Rjnw8GGTNg,0,https://yt3.ggpht.com/ytc/AMLnZu9iE0hcifNIwlui7E1PpucR7T3MgqMcoTUTTQPG=s176-c-k-c0x00ffffff-no-rj,False,1658858928.179549,others
868,112,UgzYEiZH6VifOnl968F4AaABAg,10:25 to 10:53,3 weeks ago,jie_kyh,UCfBzzGPpt2kBKvdQB9RQ-Iw,2,https://yt3.ggpht.com/ytc/AMLnZu9HY4SaQGK0K6g7i6HrMNrKIbDioJarsaWvq-jRlA=s176-c-k-c0x00ffffff-no-rj,False,1658858928.179549,others
869,113,UgzNEb1FTIhwKaCYv0N4AaABAg,Congratulations cong tibey,3 weeks ago,Rubielyn Campomanes,UCWGS2Ww7wBV9UjTTUi-4bTg,0,https://yt3.ggpht.com/ytc/AMLnZu9jLT7ibPciRoPVrhOtQfepIikHNYbvL4HdCcGhqUU=s176-c-k-c0x00ffffff-no-rj,False,1658858928.183545,compliment
870,114,UgzSaTMJZPxQm_VDCqB4AaABAg,Ohh right idol,3 weeks ago,gelomoto vlogs,UCeemLmVZAPCLtT3JGXT_vpg,0,https://yt3.ggpht.com/aM2Ippi1Xl1L2VY4fJjELLcgzBcuFzPBxlkv5IRqJt-I30z_iQwBq1w7aMrfE5cUaLVcFSY4Ag=s176-c-k-c0x00ffffff-no-rj,False,1658858928.183545,others
871,115,UgzO_r2ummKbuJqsH1x4AaABAg,I came here to Promote my Channel,3 weeks ago,FRPREMOVE MASTER DG,UC6ecPwzfWMiSv7dbDaS75ug,0,https://yt3.ggpht.com/qFVUKmfBUJ-Ad5LtDicO7v6N4KUoqxbxyIDYSEYsAGZNTeQBhdtiMNeAgHdCGGulO6keC6CGHA=s176-c-k-c0x00ffffff-no-rj,False,1658858928.189411,shoutout
872,116,UgxCBVwt_pc952joZWp4AaABAg,legendary outro,4 weeks ago,Christian,UC6FE1BfI8EAT6B2fR1rH_BQ,0,https://yt3.ggpht.com/ytc/AMLnZu_vGKVNAYjfqnlscgalCwlRVh5UfBA5xpfrUTGqeA=s176-c-k-c0x00ffffff-no-rj,False,1658254128.190697,others
873,117,Ugz6s0vbKDWYccsuxRZ4AaABAg,Congrats kuya cong at sa buong team payaman,4 weeks ago,Hanna mae Almarez,UCgxNufGhWHL58-pLJrBI1Cw,0,https://yt3.ggpht.com/ytc/AMLnZu_Pj2fVNSNb1mRorCbpQqJTqp3jEbp3CnwH3w=s176-c-k-c0x00ffffff-no-rj,False,1658254128.190697,others
874,118,UgxIWR3fdF5T1NlKMR54AaABAg,Taena boss cong! Di ako nagkamali nagsinubay bayan ko lahat ng kagaguhan mo at pag abot mo sa mga pangarap mo! Salute! 👏🎉 Napakalaki mong motivation lage! 🎉🎉🎉❤️,4 weeks ago,Aldryn Guarin,UCM-T2Cp0tHqwdFUf2D9WkTw,0,https://yt3.ggpht.com/ytc/AMLnZu98ce96Rl_BNdXhoQ7i0okfHswLHVlofyQM-HVLPQ=s176-c-k-c0x00ffffff-no-rj,False,1658254128.194763,compliment
875,119,UgyVAEDXlaVcoL-3mYx4AaABAg,tagaytay,1 month ago,Gabboy,UCH1F_JkVP_f0LIKGwcct6eA,0,https://yt3.ggpht.com/ytc/AMLnZu9KcLcTxhyMrLUV8Pn35cHmM1eZ4m6naeBtoGmRPQ=s176-c-k-c0x00ffffff-no-rj,False,1657994928.198708,others
876,120,UgyybEDSeE5r-gNyNXF4AaABAg,☝️☝️☝️☝️☝️☝️☝️,1 month ago,j so cute,UCEZYHKWWdYl_lUM-sdFVZvw,0,https://yt3.ggpht.com/SArVgJfubBKGJ2ElbDVpSuSR8XpjipSIDi9vvuO7ubvu8mFnENEvdPDh2zGv5g4wuHiyb0QkxZw=s176-c-k-c0x00ffffff-no-rj,False,1657994928.204603,others
877,121,UgxrdldPf5EUUqSh9A94AaABAg,Congrats boss cong! Solid team payaman since CONDO days,1 month ago,CJ Claud,UC4x4RCICOWqx2SKBey6DEaA,0,https://yt3.ggpht.com/ytc/AMLnZu9aDo6mwOy3HmYCQUDyezjUuGQvuge4IQXHotKhoQ=s176-c-k-c0x00ffffff-no-rj,False,1657994928.205978,compliment
878,122,UgzjsjScjla20PUiHQF4AaABAg,Ang lakas ng final speech. Nakakaiyak. Hahaha,1 month ago,marc gonzales,UC0Mq9JOUq61-S1IRYSKKY5w,0,https://yt3.ggpht.com/ytc/AMLnZu9ZgJWPeihOcPFjGU0dgGqWeEWtdEtRtfqFb6L8ug=s176-c-k-c0x00ffffff-no-rj,False,1657994928.21001,others
879,123,Ugxt-YrQGj2RcmMopy94AaABAg,Congrats bossing!!! Goosebumps sa 10:53 part ng video. anong music yan?,1 month ago,Jomsquared Official,UCttuWV2hEoIPWcNGC3Nb3mg,0,https://yt3.ggpht.com/ytc/AMLnZu8Wx_MLGpjADsGCjtRkosJn-Y1jZUHyiou6MOGz=s176-c-k-c0x00ffffff-no-rj,False,1657994928.214012,others
880,124,UgwzC0kYk1Bl-zv6jfl4AaABAg,MEZZO HOTEEEEEEEEEEEEEEEEEEEEEEEEL!!!!!!! 😁,1 month ago,El Em,UCdMQfHDYdqfQ31A_QPjTBmQ,0,https://yt3.ggpht.com/ytc/AMLnZu_QwiF65xk7NlA3LORjRVf_WwJfhhGDyGbYNQ=s176-c-k-c0x00ffffff-no-rj,False,1657994928.219496,others
881,125,Ugz66HT02IFWyKNI-Y14AaABAg,"Pangarap ko makasama kayo sana balang araw maka tapak ako sa payamansion nyo congrats po cong sana marami pa kayong matulungan
Saka sana matupad din pangarap ko na makasama kayo",1 month ago,Sumail Tortor,UC7jcfA1COpYksEt9XXBX6LQ,0,https://yt3.ggpht.com/ytc/AMLnZu_jHaNB_ERdMv0axKtQe1EA9gmaGnneb29LcshB=s176-c-k-c0x00ffffff-no-rj,False,1657994928.220794,others
882,126,UgyXSGWny6sJYZTcFNJ4AaABAg,Kaya since day 1 Cong Tv ako e kase mas gusto talaga nya sabay sabay silang aangat 🥰🥰,1 month ago,Mella Rabadon,UCdh4O4v7-zbq27lNEJkVRDg,0,https://yt3.ggpht.com/ytc/AMLnZu-pNGMUIWdMqxbmYR-gCkBIsSOrGfz921Crj9Y=s176-c-k-c0x00ffffff-no-rj,False,1657994928.629091,others
883,127,Ugz3k3VH8g74AxWyVJ14AaABAg,Very inspiring.. Sana mag patuloy ang pag angat mo sa buhay at pag abot mo sa mga pangarap mo Boss Cong TV dahil alam naman ng lahat na may mga tao ka ding natutulungan na nakapaligid sayo at nakikinabang din sa pag asenso mo. More power po and God Bless,1 month ago,Amber Loft TV,UCALBCUT5JDCjgRYPrrgBIig,0,https://yt3.ggpht.com/RjF4rLmafXm9eMyop-oILPEKK3UFsIFGW__suidvGmsVubHlW-X1u0awjirRZPgbWa0WlmiH_-4=s176-c-k-c0x00ffffff-no-rj,False,1657994928.633163,compliment
884,128,UgyzSLxvYIIKO1TPXZ94AaABAg,Namiss ko si Boss Emman Nung lumitaw ung vid nya 🥺,1 month ago,Jim ivan Alopo-op,UCxAi5odWDLtQQnMBYmnzj_A,0,https://yt3.ggpht.com/ytc/AMLnZu_9GIW-Y8D_KWdRJXKk3KbJyp2bxLCOeqK9rPs5=s176-c-k-c0x00ffffff-no-rj,False,1657994928.637198,others
885,129,UgyyKZa0_hpvQTiZaeB4AaABAg,"nakaka inspire ikaw at buong pamilya mo ...salamat isa k sa ngbbgay ng lakas ng loob saken at dahil syo naniniwala ako na maabot
 ko dn mga pangarap ko salamat boss cong! mamemeet din kta soon",1 month ago,Kat,UCKRcEyypqUKQxgMaZnsEeQw,0,https://yt3.ggpht.com/kUT4Zz9nMQraqgOiwuiuJPXB4AOcctjYTVOnMtv_6bfleLtx3kVXRSdt9lLGxekjTlHwW_b_=s176-c-k-c0x00ffffff-no-rj,False,1657994928.641168,others
886,130,Ugyynd6VIq-PiVRZeDV4AaABAg,subscriber since sampung utos 😭❤️,1 month ago,carl cruz,UC-t4_McXB5XtHkbyF4h_y4Q,0,https://yt3.ggpht.com/ytc/AMLnZu-3NsH4_4eXfh9eTbToGkx7LmLoQOcSuyt0quegtw=s176-c-k-c0x00ffffff-no-rj,False,1657994928.644214,others
887,131,Ugzf93bfKSbxo-nnAuF4AaABAg,congrats idol,1 month ago,Carl's Tv,UCsicZHtCG47ZGGxWunjyNqw,0,https://yt3.ggpht.com/ytc/AMLnZu9HXVIbL5fyj8zNv-MPCbhcCEIst3eFBBuSvBDnlw=s176-c-k-c0x00ffffff-no-rj,False,1657994928.648249,compliment
888,132,Ugzinq6IRto89HX26Nx4AaABAg,Solid eto tunay,1 month ago,Six,UCaIMfkjp4iQ-ASf2GQgdckQ,0,https://yt3.ggpht.com/WIe20CJ_99PfDeUegKfRqIRWE1Uy5G2ZE9WriYc41qRnr2Bg7IZ8AxUf5MzaLuxEsPd9FVXu=s176-c-k-c0x00ffffff-no-rj,False,1657994928.65222,others
889,133,UgxHdY7LE0OMKaMnz7Z4AaABAg,Congratz kuya Cong❤️,1 month ago,Jayvee Mesperos,UCWP5-ARAUCBqb6QuE1zVGFQ,0,https://yt3.ggpht.com/ytc/AMLnZu9TdfjGt185V7Ooivdx31xYgdqYjUQzFYiVCg=s176-c-k-c0x00ffffff-no-rj,False,1657994928.656223,compliment
890,134,UgwbvaOVtIw0CzGK2KF4AaABAg,"Sa mga taong nakasama ni Cong sa ... congratulations dun sa mga humubog sau Cong , congratulations again 😌..
Teka bka may alam kau way how to recover my YT account naiwan ko KC SA taxi phone ko which has an access sa Gmail Ng main YT account ko 😅.. bka Lang may mka help dito..
Bike adventures po ung content ko aka pabebeng Biker 😅",1 month ago,Raffy Ibañez,UCwYurBQJskBCbnwE_8mXClA,0,https://yt3.ggpht.com/ytc/AMLnZu9XTxsKnCtKy7RSkvXoRrZaLoILiUjHevmxwaS6=s176-c-k-c0x00ffffff-no-rj,False,1657994928.660222,others
891,135,Ugy4fBSg4l0ZTlQBW_F4AaABAg,"Nakakaiyak, nakakainspire... mabuhay ka Cong, mabuhay ka pa ng matagal. At ang buong Team Payaman. ;)",1 month ago,The Keiht OrtiSHOW,UCc9lESnBCmdKrcgWd8i6T-w,0,https://yt3.ggpht.com/ytc/AMLnZu9PV2G2IcSO0g0tvz9_KO8rcfkp-OUkZQvuw4abvw=s176-c-k-c0x00ffffff-no-rj,False,1657994928.664221,compliment
892,136,UgyWPcJBaJnv1wift7h4AaABAg,Simola pa noon  sinubaybayn kita kuya cong  congrats..at  sa laht na hinatak mo  pataas .. nag kita Tayo  non sa  kamuning market pa  nginitian mo Ako noon pahinante plang Ako noon pero dahil sa kakapanood ko sayo   driver nko  ❤️❤️,1 month ago,Romel Angeles,UCKxlFZ1n_P_JR-_Ssrr8N9g,0,https://yt3.ggpht.com/ytc/AMLnZu-mVOhVdYIINGIdHyeinWhCjBX_JcLAfNau7jHP_MFeEos3qRu-i-EG_b8RWrq5=s176-c-k-c0x00ffffff-no-rj,False,1657994928.668221,compliment
893,137,UgyE7c662YsuR8Q-htB4AaABAg,Namiss ko ung outro na un OG ka paa simula nag trending ung 10 utos ng vape.,1 month ago,geloboinks A,UCG44WQYGtdza6g-Pv420xIA,0,https://yt3.ggpht.com/ytc/AMLnZu--C7muu9aKT26cX0LXgmbIXEvQSESU6Sx360tc=s176-c-k-c0x00ffffff-no-rj,False,1657994928.67222,others
894,138,Ugw9NpzBZIMsbGPDbbx4AaABAg,been here since usapang shabu,1 month ago,Jared Marco,UCh9lDy52bUN-mhTl5Qtw9ZA,0,https://yt3.ggpht.com/ytc/AMLnZu_9uYVDsYrpBpF4XOlrpjsj1aea-xGu4TbPYH9H=s176-c-k-c0x00ffffff-no-rj,False,1657994928.680221,others
895,139,UgwuiiHumNa1AWYfHqx4AaABAg,"tenem ni cong,
revive ni roger raker.",1 month ago,Jezreel Espinoza,UCdQz7KiYMoQd_Ot7pAp5EmA,0,https://yt3.ggpht.com/ytc/AMLnZu-l9tYrhcomU508JNKni8Icr7uUdqfwhIKTjVYZ=s176-c-k-c0x00ffffff-no-rj,False,1657994928.685504,others
896,140,Ugxay-cDmyFYqfh5e_l4AaABAg,"If there is one more thing you have to be thankful for, it is no other than YOUTUBE itself.   Monetization changed your life. Congrats!",1 month ago,Boskie,UCA8p8YzGCbQmo8_MULJEnuQ,0,https://yt3.ggpht.com/wmXOPweLbtaXfvPPtB-_JRnikyDJz_o7CGUw4hTWvfIFGfyP9gcFsLyzJi2UHc3_huSLtupGFIY=s176-c-k-c0x00ffffff-no-rj,False,1657994928.691338,compliment
897,141,UgwXccQNN3fAJwSxamt4AaABAg,"lately lang ako nag subscribe dito kasi si ate Viy talaga lagi kong pinapanood. I got curious sayo kuya, so pinanood ko lahat ng video and Yes, best decision ang pag subscribe sayo. Sinasabi ko sayo Kuya, na tawa ako sa office ng silent mode dahil tawang-tawa ako sa mga kalokohan nyo. You inspired me Kuya to follow my dream. To do what it takes para mareach ko yung goal ko. Thanks kuya Cong. And Congrats sa lahat ng achievement na nakakamit at makakamit mo pa at pagiging Daddy ni Kidlat ⚡ Labyahhhh ❤",1 month ago,Moja-Moja,UC0tfIM7To-JZzbtRlv1u8Wg,0,https://yt3.ggpht.com/ytc/AMLnZu82cCeOQdeRnejerzyn0GfsWFl7vMTxpSX6H1zPY7MUGvxItPalIX2DfD02BayV=s176-c-k-c0x00ffffff-no-rj,False,1657994928.692629,compliment
898,142,UgzODiCeM9Gj5me7M0B4AaABAg,😅🤣,1 month ago,200% TARUGOAN YT,UCyN0UEV4_OyfezPLBeSMRSg,0,https://yt3.ggpht.com/9K9dW93pvTLA-J4_MEzanGyL5MV74wiHoGiMyWy00auf_LlEpDWNTIO6NybuB3fSU2MA45vKhw=s176-c-k-c0x00ffffff-no-rj,False,1657994928.696694,others
899,143,UgzliwZT32330sxgisJ4AaABAg,"Habang pinapanuod ko to, naiiyak ako. Nakasubaybay ako sayo mula simula. Salamat sayo bossing at congrats ❤️",1 month ago,Ken Ng Chui,UCJSxsuTeeWYVavrVa7HvZpQ,0,https://yt3.ggpht.com/ytc/AMLnZu8FnqQpBZzTFSMTO1G3poPlwDEo0Bbn35GBT7HDJA=s176-c-k-c0x00ffffff-no-rj,False,1657994928.700634,others
900,144,Ugw-qMVnrcdPChQfArN4AaABAg,Congrats po cong tv mas lalong sasaya ngayon ang buhay nyo dahil Kay kidlat 🥳,1 month ago,Elijah Ercilla,UCh0MF_CpmX-TuReZgrJWKQw,0,https://yt3.ggpht.com/ytc/AMLnZu8C6bOTScGfxU2-KyYhBKSlR6fh-JP5l7LXyNCq=s176-c-k-c0x00ffffff-no-rj,False,1657994928.704633,compliment
901,145,UgwefcVSJxIx9PIaGNZ4AaABAg,Nakakamiss talaga yung mga vlogs mong sampung utos kasi dun ako nagstart sumabaybay sa mga videos mo,1 month ago,Fibonachos,UCbr5sRCkklDbXFh_Nd2iy6A,0,https://yt3.ggpht.com/oWvBP1qA4jrHSwfKMG1jubQvzug0IzUh7fzGrkQIsMcI_UTTY3_LeHJSTbK_o1pMGo-5ZBSz=s176-c-k-c0x00ffffff-no-rj,False,1657994928.712576,others
902,146,UgyYk4ozuzBnXM9yOGF4AaABAg,10:26,1 month ago,Jeisel,UCSJ2NzJX_HO29eiDDb2KmOA,0,https://yt3.ggpht.com/jDviE5Svj-5JGBeWIOMpelkMhfhsLsHg1a9M3TJriHR6sdKtCilWAmYYZEqWeas-lEiMbnP6sg=s176-c-k-c0x00ffffff-no-rj,False,1657994929.09131,others
903,147,UgxLsGWCq5Ipdwqegmp4AaABAg,"Thank you, Cong!!!",1 month ago,Loisroi Valdez,UC8fmxEm0f1cOV_Z2xQ9L2Dw,0,https://yt3.ggpht.com/ytc/AMLnZu_3t3vqHpieJQ_meMzUmtE2XWWiMsWpv1UAVq37=s176-c-k-c0x00ffffff-no-rj,False,1657994929.097184,compliment
904,148,UgxM4J_H3wVesUFhgyt4AaABAg,"Naalala ko si Boss Cong TV kay Luffy, kase unti unti nyang nabubuo ang kanyang Straw Hat Pirates (Team Payaman) at every crew natutulungan nya nasashine nya. ❤️😍",1 month ago,Christian Angelo Binabae,UC4zQiY2yGn8ZZijxfuOpoRA,0,https://yt3.ggpht.com/ytc/AMLnZu8DcLPE9_n72CCGIEV-2gDPBrrwClSAM8pMI5F5hw=s176-c-k-c0x00ffffff-no-rj,False,1657994929.101225,others
905,149,UgykSjjHp2GyKjvqWX94AaABAg,1 month after pinanuod ko ulet to. Niyak pa rin ako. Thank you cong! Isa kang inspirasyon!,1 month ago,kenith jenova,UCzFaxRgm2REiqa_6YT9EW5Q,0,https://yt3.ggpht.com/ytc/AMLnZu8EVcNaj2U4q_jAbECSXkCmMbQUurzhvNYLv0qx=s176-c-k-c0x00ffffff-no-rj,False,1657994929.105195,compliment
906,150,UgyD_tLLxdmTZEGBEwp4AaABAg,Sobrang solid! Nakakaiyak pero iyak na masarap sa puso.Cong sana talaga wag ka mamatay thank you for being our inspiration Congrats sa buong team #PAYAMAN Paweeeer✌️,1 month ago,Sarah russell Aya Campos,UCnVeIytW2sSof9RtGZWbHGQ,2,https://yt3.ggpht.com/ytc/AMLnZu-OkV7NCD_P5VF6cq-DLBRD3X22UVoi7M51D2VIJA=s176-c-k-c0x00ffffff-no-rj,False,1657994929.105195,compliment
907,151,UgzqjApIdl26wP3KyNZ4AaABAg,Matagal nakong naka subs sa channel mo cong.. pero ngaun ko plang talaga napapanuod ng mabuti mga vids mo.. galing.. super galing .. nakakainspire na kasama mo lahat ng taong mahal mo sa pagasenso.. more blessings cong.. #TeamPayaman #CongTV,1 month ago,Emilie Valdez,UCnil0EXXGTpS30j_H7L_eJA,0,https://yt3.ggpht.com/ytc/AMLnZu-ZvPRAu_Bp8xZrVJTWVjQy4SlHGtbxAvpnxZsH=s176-c-k-c0x00ffffff-no-rj,False,1657994929.113192,compliment
908,152,UgzEAisXDnUEBprcQyN4AaABAg,cong legacy is everything,1 month ago,Rosella Dolores,UCC6ZQBsnl8cx84VpYppyowQ,0,https://yt3.ggpht.com/ytc/AMLnZu-Jm3XF2yUfaq8F4BsfLdkoMtzFGTI6NyVPlg=s176-c-k-c0x00ffffff-no-rj,False,1657994929.121195,others
909,153,UgxKNBsnlwrEc0LkdNB4AaABAg,Congratulations lodi forever ♥️🔥💖❤️‍🔥,1 month ago,K E I T H C,UCE-FBKsdhf8kCgvpb6lLc8A,0,https://yt3.ggpht.com/ytc/AMLnZu_6M3EvTf2jhvdOcqzbcgMx8eiQabv7tQ0Duhmf=s176-c-k-c0x00ffffff-no-rj,False,1657994929.125195,compliment
910,154,UgwtvsevYdOdmVqUdxt4AaABAg,Nanonood ako neto habang umiinom ng mountain dew hehe SKL,1 month ago,JonArt,UCvWMyy-OfYsuwjxlEPBPnVw,0,https://yt3.ggpht.com/4U34NbQ32ckR0OlPylIrqYE47TYM7251QYJnEifAUHfopVXiqTgUA4VcCUri0Xn-XATqlDWH37A=s176-c-k-c0x00ffffff-no-rj,False,1657994929.137049,others
911,155,UgyF8Cb_0zKi0VRoWD14AaABAg,"thanks for this pinanood ko toh bago ako pumasok sa work ko im struggling kase may doubt ako sa sarili ko na di ko maganpanan yung role ko. 
bagong pasok lang din ako sa pinasukan kong work 
after ko mapanood yung vlog na toh nag asikaso ako than nag think positive lang ako na matatapos ko lahat ng maayos",1 month ago,Lorence Rosario,UCrXPzFlbmknODoR9aK0YqEg,0,https://yt3.ggpht.com/ytc/AMLnZu-Ppw7AxASZvFKY_-EEMC9FAp2gC6ZM5nOZF5n6=s176-c-k-c0x00ffffff-no-rj,False,1657994929.141052,others
912,156,UgwKRrcUIMjEfHXQSFV4AaABAg,Mossing sana one day ma recreate mo yung isa sa mga videos mo na sampung utos or another episode ng sampung utos,1 month ago (edited),brylle Christian,UC1NFFGrlfgfuOs5Om4Gf1wA,0,https://yt3.ggpht.com/ytc/AMLnZu_otT3Imd4QDjXsQ1c_BIdNjaHpWHLWkzpnX0aAxQ=s176-c-k-c0x00ffffff-no-rj,False,1657994929.147749,suggestion
913,157,Ugwtt8dk5UP6l0Otu_h4AaABAg,Lodi,1 month ago,Jap TV,UCwyYoadcMXHRWlFVlnfdJTQ,0,https://yt3.ggpht.com/3VbngoZ43EEfL_ObwZLFsCUVv8ufRyP90AvsT4-EQd53Fn4QhIQrz8wX5gvgjqP7QJWBG_uFZA=s176-c-k-c0x00ffffff-no-rj,False,1657994929.147749,others
914,158,Ugz2zYM2IJoFQMXyXRN4AaABAg,"Subrang idol ko talaga ito. Laki din ng impact mo bhoss sa lahat ng nakakapanood ng video mo. Not only sa mga taong naka palibot sayo. 
Congrats bhoss Cong 
#lawOfAttraction",1 month ago,Cessy De Guzman,UCSkI0l69n0qyZ8M7xela5Vg,0,https://yt3.ggpht.com/ytc/AMLnZu8hEejOmFWMqgcw6RAgmEzKhlQGVqFj_riKhlY8=s176-c-k-c0x00ffffff-no-rj,False,1657994929.151812,compliment
915,159,UgxCxWJu-_cgSh2jIp54AaABAg,Proud ako na simula sa Wala napanood ko na si Cong hanggang ngayon ❤️,1 month ago,COMO LOCO,UCgH9QrPfjosDQBICKfSkELw,0,https://yt3.ggpht.com/ytc/AMLnZu-UKcgGNGld6Pw6SEN1MPBVBL6UAAwNQoipPfJ4=s176-c-k-c0x00ffffff-no-rj,False,1657994929.155752,compliment
